transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,high_risk_geo_flag,case_id
TX305524,CUST10498,2026-08-08,Check,Credit,5140.03,Canada,0,CASE0056
TX315636,CUST10498,2026-08-27,Check,Credit,6063.18,Turkey,1,CASE0056
TX300816,CUST10498,2026-04-28,Card,Credit,7365.66,India,0,CASE0056
TX304649,CUST10498,2026-08-23,Cash Withdrawal,Credit,13880.24,United Arab Emirates,1,CASE0056
TX304586,CUST10498,2026-06-22,Wire,Debit,1524.05,United States,0,CASE0056
TX317997,CUST10498,2026-08-30,Wire,Debit,5970.24,China,0,CASE0056
TX315216,CUST10498,2026-02-14,ACH,Credit,14046.51,China,0,CASE0056
TX311998,CUST10498,2026-06-07,Cash Deposit,Credit,2463.34,Nigeria,1,CASE0056
TX316346,CUST10498,2026-08-22,Check,Debit,1672.18,Canada,0,CASE0056
TX316834,CUST10498,2026-03-04,Cash Deposit,Credit,514.08,Turkey,1,CASE0056
TX308590,CUST10498,2026-08-13,Cash Deposit,Credit,2279.7,United States,0,CASE0056
TX311823,CUST10498,2026-03-11,Cash Deposit,Debit,57847.4,Mexico,0,CASE0056
TX318691,CUST10498,2026-08-23,Cash Deposit,Debit,16272.04,Turkey,1,CASE0056
TX304492,CUST10498,2026-04-20,P2P,Credit,3312.22,United States,0,CASE0056
TX312799,CUST10498,2026-06-18,Check,Credit,370.41,Canada,0,CASE0056
TX304077,CUST10667,2026-03-25,Wire,Debit,5355.55,Turkey,1,CASE0057
TX305774,CUST10667,2026-07-08,ACH,Debit,10116.43,United Arab Emirates,1,CASE0057
TX316977,CUST10667,2026-08-08,ACH,Credit,753.42,United Arab Emirates,1,CASE0057
TX314386,CUST10667,2026-07-11,Card,Debit,2024.87,Mexico,0,CASE0057
TX301676,CUST10667,2026-09-24,P2P,Credit,1945.82,Canada,0,CASE0057
TX309074,CUST10667,2026-02-05,Wire,Debit,6667.39,Turkey,1,CASE0057
TX300650,CUST10667,2026-08-06,P2P,Debit,2493.33,Turkey,1,CASE0057
TX305191,CUST10667,2026-08-15,Cash Deposit,Credit,2703.85,India,0,CASE0057
TX304037,CUST10667,2026-07-15,P2P,Debit,5990.35,Canada,0,CASE0057
TX317433,CUST10667,2026-06-17,P2P,Credit,4302.94,United States,0,CASE0057
TX321967,CUST10667,2026-04-18,Card,Debit,14060.52,Nigeria,1,CASE0057
TX319488,CUST10667,2026-05-27,Wire,Debit,4252.84,China,0,CASE0057
TX318288,CUST10667,2026-08-03,Cash Deposit,Credit,2294.94,Russia,1,CASE0057
TX315797,CUST10667,2026-04-18,Wire,Credit,3097.81,United States,0,CASE0057
TX316081,CUST10667,2026-05-01,Wire,Credit,28414.21,India,0,CASE0057
TX300207,CUST10667,2026-09-17,Check,Debit,3183.64,China,0,CASE0057
TX316665,CUST10667,2026-06-12,Wire,Debit,1264.84,Turkey,1,CASE0057
TX301180,CUST10667,2026-08-16,ACH,Debit,4231.41,United Arab Emirates,1,CASE0057
TX319614,CUST10667,2026-03-08,Card,Credit,6826.47,China,0,CASE0057
TX307077,CUST10667,2026-01-25,Cash Deposit,Debit,6865.43,Mexico,0,CASE0057
TX302090,CUST10667,2026-07-15,Wire,Credit,1235.46,Turkey,1,CASE0057
TX300189,CUST10667,2026-09-03,P2P,Credit,6962.57,China,0,CASE0057
TX314214,CUST10667,2026-02-25,ACH,Credit,21585.77,Russia,1,CASE0057
TX309015,CUST10667,2026-05-11,Card,Credit,2040.48,Nigeria,1,CASE0057
TX319443,CUST10667,2026-08-24,Card,Credit,8644.5,Nigeria,1,CASE0057
TX316173,CUST10191,2026-01-11,Card,Credit,3637.33,Mexico,0,CASE0058
TX317087,CUST10191,2026-04-30,Card,Credit,5782.49,United Kingdom,0,CASE0058
TX321414,CUST10191,2026-01-16,P2P,Debit,1890.4,Russia,1,CASE0058
TX304656,CUST10191,2026-02-02,Cash Deposit,Debit,45449.53,Turkey,1,CASE0058
TX316380,CUST10191,2026-05-22,Cash Deposit,Debit,12656.0,Canada,0,CASE0058
TX301687,CUST10191,2026-05-11,Check,Credit,4755.55,Nigeria,1,CASE0058
TX318947,CUST10191,2026-02-20,Wire,Credit,1905.21,India,0,CASE0058
TX315217,CUST10191,2026-04-09,ACH,Credit,6084.37,Russia,1,CASE0058
TX315652,CUST10191,2026-08-16,Card,Debit,1504.14,United States,0,CASE0058
TX303495,CUST10191,2026-02-02,ACH,Credit,22349.72,United States,0,CASE0058
TX300780,CUST10191,2026-05-31,Wire,Credit,8761.54,United Arab Emirates,1,CASE0058
TX311111,CUST10191,2026-06-17,Wire,Debit,40841.36,United States,0,CASE0058
TX311298,CUST10191,2026-06-03,Cash Deposit,Credit,3183.01,Nigeria,1,CASE0058
TX319573,CUST10255,2026-04-17,Cash Withdrawal,Debit,2243.46,Turkey,1,CASE0059
TX303113,CUST10255,2026-04-25,Check,Debit,1130.05,United Kingdom,0,CASE0059
TX319943,CUST10255,2026-09-08,Wire,Credit,10061.38,Mexico,0,CASE0059
TX312069,CUST10255,2026-04-27,Cash Deposit,Credit,645.19,Nigeria,1,CASE0059
TX319621,CUST10255,2026-07-11,Check,Credit,6293.49,India,0,CASE0059
TX303489,CUST10255,2026-09-19,P2P,Debit,10435.53,Nigeria,1,CASE0059
TX310872,CUST10255,2026-02-24,Wire,Debit,30967.66,India,0,CASE0059
TX307978,CUST10255,2026-05-29,Card,Debit,31095.41,United States,0,CASE0059
TX318853,CUST10255,2026-05-13,P2P,Debit,1595.87,Turkey,1,CASE0059
TX303149,CUST10255,2026-05-04,Cash Withdrawal,Credit,3431.96,Russia,1,CASE0059
TX307071,CUST10255,2026-01-19,ACH,Credit,448.55,Mexico,0,CASE0059
TX309692,CUST10255,2026-08-03,Wire,Credit,2730.63,Russia,1,CASE0059
TX311367,CUST10255,2026-01-04,Cash Withdrawal,Credit,14419.48,China,0,CASE0059
TX317978,CUST10255,2026-02-09,Wire,Credit,8798.28,India,0,CASE0059
TX305386,CUST10255,2026-07-29,Cash Deposit,Debit,22527.52,Turkey,1,CASE0059
TX320920,CUST10255,2026-03-26,Check,Debit,5586.46,Nigeria,1,CASE0059
TX319125,CUST10255,2026-01-05,Cash Deposit,Credit,2504.72,India,0,CASE0059
TX318343,CUST10255,2026-03-30,ACH,Credit,15818.85,United States,0,CASE0059
TX318656,CUST10255,2026-06-27,Check,Credit,20580.72,United Arab Emirates,1,CASE0059
TX312020,CUST10255,2026-06-04,ACH,Credit,2059.64,Canada,0,CASE0059
TX310960,CUST10255,2026-08-21,Card,Debit,1357.35,India,0,CASE0059
TX306935,CUST10255,2026-08-05,P2P,Debit,7406.29,Russia,1,CASE0059
TX309132,CUST10255,2026-07-12,ACH,Debit,2556.19,Canada,0,CASE0059
TX318932,CUST10255,2026-06-21,P2P,Credit,1980.93,India,0,CASE0059
TX316307,CUST10557,2026-09-30,P2P,Debit,6916.52,Russia,1,CASE0060
TX308739,CUST10557,2026-09-16,Check,Credit,3094.62,United States,0,CASE0060
TX307091,CUST10557,2026-08-17,Wire,Credit,22074.75,India,0,CASE0060
TX311196,CUST10557,2026-08-29,Wire,Debit,11861.77,China,0,CASE0060
TX314278,CUST10557,2026-04-22,ACH,Credit,51094.59,United Kingdom,0,CASE0060
TX318994,CUST10557,2026-03-02,Card,Debit,10253.26,Turkey,1,CASE0060
TX305064,CUST10557,2026-03-08,ACH,Debit,12024.2,United Kingdom,0,CASE0060
TX316600,CUST10557,2026-01-30,ACH,Debit,6080.75,United States,0,CASE0060
TX309182,CUST10557,2026-02-12,Wire,Credit,12746.74,United States,0,CASE0060
TX303651,CUST10557,2026-08-04,Wire,Debit,7604.82,Russia,1,CASE0060
TX321774,CUST10557,2026-04-08,Card,Debit,4696.76,Turkey,1,CASE0060
TX313010,CUST10557,2026-05-31,Card,Credit,865.45,Mexico,0,CASE0060
TX308202,CUST10557,2026-02-18,Card,Credit,6298.91,Canada,0,CASE0060
TX320523,CUST10557,2026-06-07,Cash Deposit,Credit,3796.04,Turkey,1,CASE0060
TX301900,CUST10557,2026-04-10,Check,Debit,4204.42,India,0,CASE0060
TX302830,CUST10557,2026-08-09,ACH,Debit,28239.3,Canada,0,CASE0060
TX307227,CUST10557,2026-08-12,ACH,Credit,4056.09,Turkey,1,CASE0060
TX300601,CUST10557,2026-03-01,ACH,Credit,3317.41,United Kingdom,0,CASE0060
TX308665,CUST10557,2026-08-12,Cash Deposit,Credit,11269.47,Turkey,1,CASE0060
TX317360,CUST10557,2026-03-19,Wire,Credit,3712.6,Mexico,0,CASE0060
TX319301,CUST10557,2026-09-09,Card,Debit,47268.45,Nigeria,1,CASE0060
TX316751,CUST10557,2026-09-11,Card,Debit,3443.64,India,0,CASE0060
TX308110,CUST10194,2026-04-06,Cash Deposit,Credit,45001.08,India,0,CASE0061
TX309449,CUST10194,2026-09-22,Wire,Credit,5619.22,Mexico,0,CASE0061
TX306714,CUST10194,2026-05-07,Cash Deposit,Debit,5595.76,Russia,1,CASE0061
TX312757,CUST10194,2026-03-29,ACH,Credit,2324.33,Nigeria,1,CASE0061
TX314608,CUST10194,2026-07-27,Wire,Credit,2290.9,United States,0,CASE0061
TX317036,CUST10194,2026-05-30,Card,Debit,4783.11,United Kingdom,0,CASE0061
TX306957,CUST10194,2026-01-11,Cash Deposit,Debit,7782.27,Nigeria,1,CASE0061
TX307868,CUST10194,2026-08-24,Check,Credit,20275.64,United Arab Emirates,1,CASE0061
TX319894,CUST10194,2026-01-23,Card,Debit,4937.2,United States,0,CASE0061
TX301537,CUST10194,2026-01-13,Wire,Debit,13009.87,United Kingdom,0,CASE0061
TX319455,CUST10194,2026-06-24,Check,Debit,3754.46,China,0,CASE0061
TX313764,CUST10194,2026-03-09,Cash Deposit,Credit,1256.09,United Kingdom,0,CASE0061
TX311876,CUST10194,2026-08-18,Wire,Credit,1682.76,United States,0,CASE0061
TX303575,CUST10194,2026-04-23,Wire,Credit,19651.17,India,0,CASE0061
TX315542,CUST10194,2026-03-27,Wire,Credit,24358.65,United Arab Emirates,1,CASE0061
TX311953,CUST10194,2026-05-24,Check,Debit,26055.95,China,0,CASE0061
TX317981,CUST10194,2026-04-24,P2P,Debit,962.35,Turkey,1,CASE0061
TX320003,CUST10194,2026-02-08,Cash Deposit,Debit,924.22,Turkey,1,CASE0061
TX316450,CUST10194,2026-05-01,Card,Credit,13656.29,United Arab Emirates,1,CASE0061
TX308268,CUST10194,2026-04-27,Check,Debit,9571.49,Canada,0,CASE0061
TX304900,CUST10194,2026-03-04,Wire,Credit,1946.75,United Kingdom,0,CASE0061
TX321557,CUST10194,2026-09-07,Cash Withdrawal,Debit,16871.04,United Arab Emirates,1,CASE0061
TX320580,CUST10194,2026-06-27,ACH,Credit,19125.81,Canada,0,CASE0061
TX307058,CUST10194,2026-04-03,Card,Debit,11563.79,United Kingdom,0,CASE0061
TX319967,CUST10194,2026-09-20,Wire,Credit,18974.11,Turkey,1,CASE0061
TX321492,CUST10143,2026-05-27,ACH,Debit,19905.69,Canada,0,CASE0062
TX302115,CUST10143,2026-06-02,Cash Deposit,Debit,6756.5,Canada,0,CASE0062
TX305345,CUST10143,2026-03-25,Card,Debit,16558.13,Nigeria,1,CASE0062
TX301429,CUST10143,2026-08-17,Wire,Debit,3517.43,Nigeria,1,CASE0062
TX304860,CUST10143,2026-02-03,Wire,Debit,16285.77,India,0,CASE0062
TX318569,CUST10143,2026-07-17,ACH,Debit,1798.84,United States,0,CASE0062
TX320460,CUST10143,2026-08-20,ACH,Credit,29411.71,China,0,CASE0062
TX312934,CUST10143,2026-03-27,ACH,Debit,993.33,China,0,CASE0062
TX320112,CUST10143,2026-09-13,Wire,Debit,2756.96,China,0,CASE0062
TX310911,CUST10143,2026-06-18,ACH,Credit,4422.9,Nigeria,1,CASE0062
TX306503,CUST10143,2026-05-26,Check,Credit,6392.76,United States,0,CASE0062
TX313437,CUST10143,2026-06-21,Cash Deposit,Debit,6067.38,India,0,CASE0062
TX307414,CUST10143,2026-08-30,Cash Deposit,Credit,1028.12,United Arab Emirates,1,CASE0062
TX307715,CUST10143,2026-07-19,Cash Withdrawal,Credit,2153.64,Nigeria,1,CASE0062
TX312578,CUST10143,2026-01-20,Check,Credit,6581.08,China,0,CASE0062
TX319294,CUST10143,2026-02-07,Wire,Credit,3502.54,India,0,CASE0062
TX320356,CUST10143,2026-05-27,Card,Credit,2198.62,United Arab Emirates,1,CASE0062
TX300382,CUST10143,2026-01-04,Cash Deposit,Credit,6464.46,India,0,CASE0062
TX320828,CUST10143,2026-04-16,Wire,Debit,1033.47,Nigeria,1,CASE0062
TX317202,CUST10143,2026-04-06,P2P,Debit,3368.47,Russia,1,CASE0062
TX320185,CUST10143,2026-09-14,Check,Debit,7631.69,India,0,CASE0062
TX303006,CUST10143,2026-08-10,Card,Debit,2887.5,Russia,1,CASE0062
TX320628,CUST10143,2026-06-17,ACH,Credit,1240.88,Nigeria,1,CASE0062
TX312824,CUST10854,2026-02-11,Check,Debit,5223.09,Russia,1,CASE0063
TX306484,CUST10854,2026-01-29,Wire,Debit,1164.34,Nigeria,1,CASE0063
TX317619,CUST10854,2026-09-07,Check,Debit,8606.91,Mexico,0,CASE0063
TX311460,CUST10854,2026-03-19,P2P,Credit,6094.99,Turkey,1,CASE0063
TX320795,CUST10854,2026-02-14,ACH,Debit,2786.19,United Arab Emirates,1,CASE0063
TX306677,CUST10854,2026-08-29,P2P,Debit,7171.96,United Kingdom,0,CASE0063
TX305763,CUST10854,2026-07-19,P2P,Credit,2946.99,Russia,1,CASE0063
TX301693,CUST10854,2026-02-04,Wire,Debit,3142.96,China,0,CASE0063
TX304108,CUST10854,2026-05-26,Wire,Credit,1828.34,Mexico,0,CASE0063
TX304031,CUST10854,2026-02-09,Card,Credit,19528.72,Mexico,0,CASE0063
TX311103,CUST10854,2026-07-20,Wire,Credit,1630.14,United States,0,CASE0063
TX301723,CUST10854,2026-08-08,Cash Deposit,Credit,15947.98,Nigeria,1,CASE0063
TX307344,CUST10854,2026-05-09,ACH,Credit,3577.92,Turkey,1,CASE0063
TX318099,CUST10854,2026-05-06,Cash Deposit,Debit,11118.38,Mexico,0,CASE0063
TX303054,CUST10854,2026-05-03,Wire,Debit,5683.73,Turkey,1,CASE0063
TX304814,CUST10854,2026-07-25,ACH,Debit,1643.3,Mexico,0,CASE0063
TX303142,CUST10854,2026-01-01,Wire,Debit,2321.74,India,0,CASE0063
TX305410,CUST10854,2026-03-30,Wire,Credit,15727.76,United Arab Emirates,1,CASE0063
TX300699,CUST10854,2026-08-02,P2P,Credit,35740.09,Turkey,1,CASE0063
TX303296,CUST10854,2026-04-29,Cash Deposit,Debit,857.25,China,0,CASE0063
TX301148,CUST10854,2026-04-15,Cash Deposit,Debit,28230.57,Mexico,0,CASE0063
TX318610,CUST10854,2026-01-18,P2P,Debit,3131.25,Nigeria,1,CASE0063
TX308867,CUST10854,2026-01-15,Card,Credit,14684.6,United Kingdom,0,CASE0063
TX312163,CUST10854,2026-08-09,Wire,Debit,4941.11,Turkey,1,CASE0063
TX314024,CUST10854,2026-02-10,Card,Credit,5667.32,Russia,1,CASE0063
TX305159,CUST10838,2026-01-04,Wire,Debit,5636.12,India,0,CASE0064
TX306095,CUST10838,2026-04-13,Cash Deposit,Credit,1122.31,India,0,CASE0064
TX318538,CUST10838,2026-06-23,Wire,Debit,22994.38,United Arab Emirates,1,CASE0064
TX303115,CUST10838,2026-01-02,Cash Withdrawal,Credit,48094.16,Nigeria,1,CASE0064
TX308635,CUST10838,2026-09-10,P2P,Debit,1693.76,United Kingdom,0,CASE0064
TX300366,CUST10838,2026-01-27,ACH,Credit,4291.68,United Arab Emirates,1,CASE0064
TX302289,CUST10838,2026-09-20,Card,Debit,20126.52,United Kingdom,0,CASE0064
TX304301,CUST10838,2026-05-10,Cash Deposit,Debit,15728.28,Mexico,0,CASE0064
TX302660,CUST10838,2026-05-29,ACH,Debit,2826.38,Nigeria,1,CASE0064
TX315822,CUST10838,2026-04-03,ACH,Credit,10864.32,United Kingdom,0,CASE0064
TX318972,CUST10838,2026-07-28,P2P,Debit,896.99,India,0,CASE0064
TX317210,CUST10838,2026-08-13,P2P,Debit,11746.18,Canada,0,CASE0064
TX309031,CUST10838,2026-06-14,Check,Credit,14775.84,Turkey,1,CASE0064
TX318816,CUST10838,2026-06-03,ACH,Debit,1556.81,Canada,0,CASE0064
TX300723,CUST10838,2026-07-27,Card,Debit,2687.16,United States,0,CASE0064
TX307601,CUST10838,2026-05-30,Check,Credit,1458.07,India,0,CASE0064
TX317617,CUST10838,2026-07-30,Wire,Credit,4188.95,United States,0,CASE0064
TX317162,CUST10838,2026-04-17,ACH,Debit,3299.69,United Arab Emirates,1,CASE0064
TX315637,CUST10838,2026-04-11,Wire,Credit,4938.32,United Arab Emirates,1,CASE0064
TX319095,CUST10838,2026-03-25,Card,Credit,7942.09,Nigeria,1,CASE0064
TX314134,CUST10838,2026-06-04,P2P,Credit,690.93,China,0,CASE0064
TX320839,CUST10838,2026-09-29,Wire,Credit,4732.37,China,0,CASE0064
TX301073,CUST10838,2026-08-05,ACH,Debit,2476.26,United Arab Emirates,1,CASE0064
TX301279,CUST10838,2026-03-12,ACH,Credit,1026.19,Canada,0,CASE0064
TX302387,CUST10839,2026-06-06,Card,Credit,3528.76,United Kingdom,0,CASE0065
TX312425,CUST10839,2026-01-08,Wire,Debit,1111.62,India,0,CASE0065
TX306394,CUST10839,2026-04-03,P2P,Debit,9650.2,China,0,CASE0065
TX301452,CUST10839,2026-05-09,ACH,Debit,18603.89,Turkey,1,CASE0065
TX303925,CUST10839,2026-09-09,P2P,Credit,7293.4,India,0,CASE0065
TX320281,CUST10839,2026-09-29,Card,Credit,7615.41,China,0,CASE0065
TX301396,CUST10839,2026-05-20,Cash Withdrawal,Credit,3481.11,Nigeria,1,CASE0065
TX311251,CUST10839,2026-03-15,P2P,Debit,9889.52,United States,0,CASE0065
TX301743,CUST10839,2026-03-30,Card,Credit,2805.54,United States,0,CASE0065
TX318611,CUST10839,2026-02-28,Cash Withdrawal,Debit,5631.72,India,0,CASE0065
TX320657,CUST10839,2026-01-16,Wire,Debit,1576.33,China,0,CASE0065
TX314023,CUST10839,2026-07-21,Wire,Debit,3559.69,Turkey,1,CASE0065
TX319821,CUST10839,2026-04-02,ACH,Credit,11284.01,China,0,CASE0065
TX317243,CUST10839,2026-06-03,Cash Withdrawal,Credit,7797.66,United Arab Emirates,1,CASE0065
TX305143,CUST10839,2026-04-11,ACH,Debit,1991.71,Turkey,1,CASE0065
TX307080,CUST10839,2026-02-14,Wire,Credit,13440.37,India,0,CASE0065
TX302712,CUST10839,2026-05-01,ACH,Credit,32616.65,United States,0,CASE0065
TX318045,CUST10839,2026-01-12,ACH,Credit,20021.02,Canada,0,CASE0065
TX321858,CUST10839,2026-03-20,Cash Deposit,Debit,3146.4,China,0,CASE0065
TX302839,CUST10839,2026-05-15,Wire,Debit,3730.42,United Kingdom,0,CASE0065
TX319564,CUST10839,2026-02-17,P2P,Credit,5210.52,United Kingdom,0,CASE0065
TX311421,CUST10839,2026-07-22,P2P,Credit,908.33,United Arab Emirates,1,CASE0065
TX318851,CUST10839,2026-09-26,ACH,Debit,402.17,Russia,1,CASE0065
TX314365,CUST10839,2026-05-12,ACH,Credit,16461.47,India,0,CASE0065
TX301203,CUST10839,2026-08-14,Card,Credit,6295.56,India,0,CASE0065
TX316750,CUST10164,2026-09-17,ACH,Credit,9055.05,Turkey,1,CASE0066
TX318533,CUST10164,2026-04-07,P2P,Debit,3700.22,China,0,CASE0066
TX308049,CUST10164,2026-04-15,ACH,Credit,4038.32,Mexico,0,CASE0066
TX317867,CUST10164,2026-04-28,Check,Credit,5033.81,United Kingdom,0,CASE0066
TX305895,CUST10164,2026-09-30,P2P,Debit,6160.69,Turkey,1,CASE0066
TX302810,CUST10164,2026-05-25,ACH,Credit,3186.37,Russia,1,CASE0066
TX301827,CUST10164,2026-02-11,ACH,Debit,6935.67,Turkey,1,CASE0066
TX317232,CUST10164,2026-07-22,Check,Credit,14661.08,United Kingdom,0,CASE0066
TX315540,CUST10164,2026-01-29,Wire,Debit,4419.61,Turkey,1,CASE0066
TX302785,CUST10164,2026-08-04,ACH,Credit,600.3,Canada,0,CASE0066
TX306861,CUST10164,2026-07-06,Cash Deposit,Credit,3188.02,India,0,CASE0066
TX301171,CUST10164,2026-06-26,P2P,Debit,5750.77,India,0,CASE0066
TX312652,CUST10164,2026-06-08,Check,Credit,6715.31,China,0,CASE0066
TX311889,CUST10164,2026-07-29,Check,Credit,3412.54,Canada,0,CASE0066
TX319220,CUST10164,2026-06-27,Check,Debit,28286.29,Mexico,0,CASE0066
TX302160,CUST10164,2026-01-13,Check,Debit,8843.68,United Kingdom,0,CASE0066
TX302324,CUST10164,2026-07-29,Wire,Debit,11695.99,Russia,1,CASE0066
TX301842,CUST10164,2026-08-08,P2P,Debit,38451.02,China,0,CASE0066
TX301034,CUST10164,2026-04-20,Card,Debit,4904.27,Mexico,0,CASE0066
TX309285,CUST10164,2026-04-04,P2P,Credit,6664.35,United Kingdom,0,CASE0066
TX307858,CUST10164,2026-07-04,Cash Deposit,Debit,22045.8,United Kingdom,0,CASE0066
TX300748,CUST10164,2026-06-29,P2P,Credit,2746.74,India,0,CASE0066
TX314370,CUST10164,2026-04-11,Wire,Credit,2662.62,China,0,CASE0066
TX306977,CUST10358,2026-05-20,ACH,Debit,49399.89,China,0,CASE0067
TX309079,CUST10358,2026-09-15,Cash Deposit,Debit,675.27,China,0,CASE0067
TX314037,CUST10358,2026-03-05,Wire,Credit,5575.42,Nigeria,1,CASE0067
TX313971,CUST10358,2026-06-18,Cash Deposit,Credit,3888.18,Mexico,0,CASE0067
TX301411,CUST10358,2026-05-31,P2P,Debit,5697.68,United Arab Emirates,1,CASE0067
TX321730,CUST10358,2026-02-28,Wire,Credit,14097.33,India,0,CASE0067
TX303096,CUST10358,2026-09-12,Wire,Credit,44100.91,Mexico,0,CASE0067
TX309026,CUST10358,2026-04-03,Cash Deposit,Credit,8966.39,Russia,1,CASE0067
TX304101,CUST10358,2026-03-25,Card,Debit,3694.47,United Kingdom,0,CASE0067
TX307189,CUST10358,2026-03-18,Cash Deposit,Credit,12693.17,Nigeria,1,CASE0067
TX302101,CUST10358,2026-06-18,Card,Debit,34724.54,China,0,CASE0067
TX312109,CUST10358,2026-07-09,P2P,Credit,2466.32,Canada,0,CASE0067
TX312900,CUST10358,2026-08-23,ACH,Credit,3144.88,China,0,CASE0067
TX321104,CUST10358,2026-02-08,Check,Debit,6490.3,United Arab Emirates,1,CASE0067
TX315422,CUST10358,2026-05-13,Check,Credit,13932.47,China,0,CASE0067
TX315586,CUST10358,2026-08-07,Cash Deposit,Debit,8188.98,Russia,1,CASE0067
TX319568,CUST10358,2026-07-20,Check,Debit,2013.45,Mexico,0,CASE0067
TX302553,CUST10358,2026-08-09,Wire,Debit,379.71,Nigeria,1,CASE0067
TX321519,CUST10358,2026-07-15,Check,Credit,2423.49,Turkey,1,CASE0067
TX302700,CUST10358,2026-09-07,Check,Debit,4831.45,Canada,0,CASE0067
TX314661,CUST10465,2026-06-11,P2P,Credit,3605.69,Russia,1,CASE0068
TX302473,CUST10465,2026-01-24,ACH,Debit,34068.57,United Kingdom,0,CASE0068
TX321475,CUST10465,2026-04-09,Cash Deposit,Debit,9706.57,United Arab Emirates,1,CASE0068
TX310087,CUST10465,2026-04-10,ACH,Debit,6778.79,Canada,0,CASE0068
TX312133,CUST10465,2026-06-24,Cash Deposit,Credit,8532.72,United Arab Emirates,1,CASE0068
TX315914,CUST10465,2026-06-16,Cash Deposit,Debit,24630.9,Russia,1,CASE0068
TX300071,CUST10465,2026-06-27,Wire,Credit,20729.71,India,0,CASE0068
TX302898,CUST10465,2026-01-01,Cash Deposit,Debit,34531.52,United Kingdom,0,CASE0068
TX314811,CUST10465,2026-01-26,Cash Deposit,Debit,3316.13,United Arab Emirates,1,CASE0068
TX302044,CUST10465,2026-07-10,Cash Deposit,Debit,1437.88,United States,0,CASE0068
TX309539,CUST10465,2026-02-18,ACH,Credit,1056.19,United Kingdom,0,CASE0068
TX319238,CUST10465,2026-04-25,ACH,Debit,2055.13,China,0,CASE0068
TX302789,CUST10465,2026-02-15,Check,Credit,2183.46,Mexico,0,CASE0068
TX316543,CUST10465,2026-05-22,Check,Debit,7616.93,United States,0,CASE0068
TX319172,CUST10465,2026-06-01,P2P,Debit,11551.66,United Kingdom,0,CASE0068
TX301209,CUST10465,2026-01-30,P2P,Credit,1234.45,Turkey,1,CASE0068
TX311120,CUST10465,2026-01-18,P2P,Debit,17797.22,United Arab Emirates,1,CASE0068
TX315739,CUST10465,2026-03-18,Wire,Debit,9087.11,China,0,CASE0068
TX312532,CUST10465,2026-09-25,ACH,Debit,1694.65,China,0,CASE0068
TX316430,CUST10465,2026-09-16,Card,Credit,3646.5,India,0,CASE0068
TX320272,CUST10465,2026-04-06,ACH,Credit,8321.65,Mexico,0,CASE0068
TX317850,CUST10465,2026-02-10,Cash Deposit,Credit,12034.52,Mexico,0,CASE0068
TX315243,CUST10465,2026-09-18,P2P,Debit,1889.52,India,0,CASE0068
TX316347,CUST10465,2026-08-19,ACH,Credit,5291.76,Russia,1,CASE0068
TX319251,CUST10465,2026-06-19,P2P,Debit,2775.92,United Arab Emirates,1,CASE0068
TX308076,CUST10705,2026-06-17,Cash Withdrawal,Credit,29592.96,United States,0,CASE0069
TX317935,CUST10705,2026-03-23,Check,Credit,8386.48,United Arab Emirates,1,CASE0069
TX315904,CUST10705,2026-05-17,P2P,Credit,3709.67,Russia,1,CASE0069
TX302247,CUST10705,2026-07-28,P2P,Debit,13898.0,Russia,1,CASE0069
TX306253,CUST10705,2026-09-25,Wire,Debit,5073.84,United Kingdom,0,CASE0069
TX303621,CUST10705,2026-08-25,Wire,Credit,2027.54,United Kingdom,0,CASE0069
TX321144,CUST10705,2026-06-15,Wire,Debit,3998.63,Canada,0,CASE0069
TX302375,CUST10705,2026-09-12,ACH,Debit,813.34,Mexico,0,CASE0069
TX304323,CUST10705,2026-04-03,P2P,Debit,920.28,United Kingdom,0,CASE0069
TX309742,CUST10705,2026-07-26,ACH,Debit,15366.09,United States,0,CASE0069
TX315188,CUST10705,2026-03-04,P2P,Debit,18696.5,United Arab Emirates,1,CASE0069
TX302291,CUST10705,2026-03-14,ACH,Credit,111227.69,Nigeria,1,CASE0069
TX310178,CUST10705,2026-06-07,Check,Debit,2926.62,China,0,CASE0069
TX310572,CUST10705,2026-06-06,ACH,Debit,3242.5,Turkey,1,CASE0069
TX309465,CUST10705,2026-04-12,Card,Debit,2899.54,Nigeria,1,CASE0069
TX309130,CUST10705,2026-09-24,Wire,Credit,7137.74,Mexico,0,CASE0069
TX301888,CUST10705,2026-05-07,Cash Withdrawal,Debit,33067.22,China,0,CASE0069
TX306116,CUST10705,2026-05-14,Cash Withdrawal,Debit,15630.14,Turkey,1,CASE0069
TX309761,CUST10705,2026-05-09,Wire,Credit,4330.63,Canada,0,CASE0069
TX320840,CUST10705,2026-06-30,Check,Debit,21746.01,United Kingdom,0,CASE0069
TX302594,CUST10705,2026-02-14,Card,Debit,23719.73,Russia,1,CASE0069
TX307259,CUST10705,2026-01-08,Cash Withdrawal,Debit,30280.98,Turkey,1,CASE0069
