transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,high_risk_geo_flag
TX303562,CUST10290,2026-08-06,Cash Deposit,Credit,12296.29,Mexico,0
TX303563,CUST10806,2026-04-19,Wire,Debit,2637.87,United States,0
TX303564,CUST10639,2026-07-02,Wire,Debit,7332.11,Turkey,1
TX303565,CUST10074,2026-01-26,Wire,Debit,1767.97,Canada,0
TX303566,CUST10818,2026-03-17,Wire,Debit,3727.58,Russia,1
TX303567,CUST10886,2026-08-06,Wire,Debit,6587.17,United States,0
TX303568,CUST10802,2026-07-08,Check,Debit,15356.81,China,0
TX303569,CUST10868,2026-07-24,Card,Debit,1178.27,Turkey,1
TX303570,CUST10738,2026-08-26,Wire,Debit,2899.38,Canada,0
TX303571,CUST10476,2026-07-16,P2P,Debit,7678.91,Mexico,0
TX303572,CUST10520,2026-09-04,Check,Credit,2275.78,India,0
TX303573,CUST10100,2026-01-05,Cash Deposit,Credit,4521.18,United Arab Emirates,1
TX303574,CUST10564,2026-09-22,Wire,Debit,7564.53,Turkey,1
TX303575,CUST10194,2026-04-23,Wire,Credit,19651.17,India,0
TX303576,CUST10874,2026-04-11,Cash Deposit,Credit,3657.92,Mexico,0
TX303577,CUST10617,2026-09-25,Wire,Credit,15092.52,United Kingdom,0
TX303578,CUST10409,2026-07-20,ACH,Credit,4071.11,China,0
TX303579,CUST10623,2026-01-02,ACH,Debit,7615.25,United Kingdom,0
TX303580,CUST10156,2026-05-20,P2P,Debit,2069.36,Canada,0
TX303581,CUST10495,2026-06-26,Cash Deposit,Debit,6765.79,Turkey,1
TX303582,CUST10394,2026-01-28,Wire,Credit,24937.08,China,0
TX303583,CUST10866,2026-06-27,Card,Credit,9956.54,Nigeria,1
TX303584,CUST10079,2026-05-21,ACH,Credit,10877.73,United States,0
TX303585,CUST10157,2026-01-27,P2P,Debit,9063.77,United Kingdom,0
TX303586,CUST10574,2026-08-21,ACH,Debit,1363.38,United Kingdom,0
TX303587,CUST10210,2026-09-16,Wire,Debit,9860.44,Russia,1
TX303588,CUST10034,2026-02-28,ACH,Credit,746.12,United Arab Emirates,1
TX303589,CUST10511,2026-02-08,P2P,Debit,2905.22,Canada,0
TX303590,CUST10743,2026-05-28,Wire,Debit,1989.21,Mexico,0
TX303591,CUST10644,2026-07-23,Check,Debit,10138.31,India,0
TX303592,CUST10063,2026-07-27,Card,Debit,39004.88,Turkey,1
TX303593,CUST10019,2026-02-27,Cash Withdrawal,Credit,11853.21,Nigeria,1
TX303594,CUST10550,2026-08-03,Wire,Debit,13969.26,Mexico,0
TX303595,CUST10152,2026-01-25,Cash Deposit,Credit,3438.94,India,0
TX303596,CUST10610,2026-07-23,Wire,Credit,12430.98,United States,0
TX303597,CUST10831,2026-03-27,Check,Debit,3968.37,China,0
TX303598,CUST10040,2026-03-13,Check,Debit,2467.85,Turkey,1
TX303599,CUST10175,2026-01-22,Wire,Debit,6932.16,Mexico,0
TX303600,CUST10083,2026-03-24,Cash Deposit,Credit,4575.82,Mexico,0
TX303601,CUST10124,2026-08-01,Card,Credit,4528.12,Nigeria,1
TX303602,CUST10236,2026-01-17,P2P,Credit,4880.54,United States,0
TX303603,CUST10217,2026-08-05,ACH,Credit,8525.47,Russia,1
TX303604,CUST10578,2026-09-15,Wire,Debit,3198.88,United Kingdom,0
TX303605,CUST10214,2026-03-26,ACH,Credit,40358.76,United States,0
TX303606,CUST10520,2026-07-07,P2P,Credit,3383.28,United Kingdom,0
TX303607,CUST10791,2026-05-09,Wire,Credit,9954.86,China,0
TX303608,CUST10114,2026-07-05,ACH,Credit,851.59,Russia,1
TX303609,CUST10798,2026-06-23,Wire,Debit,5937.01,Russia,1
TX303610,CUST10286,2026-02-27,ACH,Credit,4506.17,India,0
TX303611,CUST10204,2026-09-15,ACH,Credit,14936.97,China,0
TX303612,CUST10636,2026-01-11,ACH,Credit,54857.0,United Arab Emirates,1
TX303613,CUST10441,2026-08-27,Cash Withdrawal,Debit,5891.9,Canada,0
TX303614,CUST10426,2026-03-07,Cash Withdrawal,Debit,14601.87,Nigeria,1
TX303615,CUST10790,2026-04-20,Card,Debit,20771.55,Mexico,0
TX303616,CUST10881,2026-08-15,Check,Credit,12983.59,United States,0
TX303617,CUST10512,2026-03-07,Wire,Debit,5930.46,Russia,1
TX303618,CUST10603,2026-02-19,ACH,Debit,1186.63,United Arab Emirates,1
TX303619,CUST10372,2026-07-18,Check,Credit,6028.08,United Kingdom,0
TX303620,CUST10590,2026-06-19,Cash Deposit,Credit,25129.65,Russia,1
TX303621,CUST10705,2026-08-25,Wire,Credit,2027.54,United Kingdom,0
TX303622,CUST10713,2026-02-15,Cash Deposit,Credit,2096.61,United Arab Emirates,1
TX303623,CUST10493,2026-03-29,Check,Debit,8261.45,Nigeria,1
TX303624,CUST10292,2026-02-14,Wire,Credit,6037.75,Canada,0
TX303625,CUST10215,2026-08-04,Wire,Credit,4269.35,China,0
TX303626,CUST10306,2026-01-08,Wire,Credit,1594.54,United Arab Emirates,1
TX303627,CUST10286,2026-07-18,Card,Debit,2015.82,Canada,0
TX303628,CUST10173,2026-04-06,P2P,Credit,3681.2,China,0
TX303629,CUST10586,2026-07-21,Wire,Credit,4154.17,United States,0
TX303630,CUST10811,2026-08-14,Cash Withdrawal,Credit,16251.93,India,0
TX303631,CUST10093,2026-08-27,Cash Deposit,Debit,11302.81,Russia,1
TX303632,CUST10232,2026-04-25,Card,Debit,16590.31,Turkey,1
TX303633,CUST10806,2026-03-29,Wire,Debit,50768.65,Canada,0
TX303634,CUST10014,2026-02-08,Wire,Credit,5068.4,Canada,0
TX303635,CUST10420,2026-01-30,Wire,Credit,10197.88,Nigeria,1
TX303636,CUST10005,2026-04-24,P2P,Debit,8902.33,Nigeria,1
TX303637,CUST10074,2026-09-21,ACH,Debit,6408.53,China,0
TX303638,CUST10109,2026-05-28,Check,Credit,1511.45,Mexico,0
TX303639,CUST10128,2026-04-11,Cash Deposit,Credit,17822.19,United Arab Emirates,1
TX303640,CUST10414,2026-05-30,Cash Deposit,Credit,28631.29,Turkey,1
TX303641,CUST10722,2026-05-01,Card,Debit,8950.9,Turkey,1
TX303642,CUST10180,2026-01-03,P2P,Debit,8794.94,Mexico,0
TX303643,CUST10843,2026-08-29,Wire,Debit,6094.08,United Kingdom,0
TX303644,CUST10370,2026-05-12,Cash Withdrawal,Credit,3086.89,United States,0
TX303645,CUST10035,2026-06-17,P2P,Credit,4400.83,United States,0
TX303646,CUST10520,2026-03-01,Card,Debit,15494.61,Canada,0
TX303647,CUST10139,2026-01-07,Cash Withdrawal,Debit,3795.29,India,0
TX303648,CUST10527,2026-04-18,Cash Deposit,Credit,1238.31,Russia,1
TX303649,CUST10056,2026-03-23,Cash Deposit,Debit,5587.83,United Kingdom,0
TX303650,CUST10321,2026-06-04,Wire,Debit,944.47,Canada,0
TX303651,CUST10557,2026-08-04,Wire,Debit,7604.82,Russia,1
TX303652,CUST10355,2026-06-13,P2P,Credit,8590.09,Russia,1
TX303653,CUST10443,2026-02-06,Cash Deposit,Debit,385.33,China,0
TX303654,CUST10087,2026-08-09,Check,Credit,2798.69,United Kingdom,0
TX303655,CUST10335,2026-09-12,Wire,Debit,25558.19,India,0
TX303656,CUST10541,2026-03-27,Cash Deposit,Debit,8568.52,United States,0
TX303657,CUST10146,2026-01-27,Cash Withdrawal,Debit,7997.63,United Arab Emirates,1
TX303658,CUST10483,2026-05-07,Card,Credit,1991.98,Turkey,1
TX303659,CUST10495,2026-01-05,Wire,Debit,6078.51,United States,0
TX303660,CUST10534,2026-02-02,Cash Deposit,Credit,7914.33,United Kingdom,0
TX303661,CUST10459,2026-06-07,P2P,Debit,7124.78,Russia,1
TX303662,CUST10198,2026-03-27,P2P,Debit,6183.31,Nigeria,1
TX303663,CUST10639,2026-05-12,Wire,Credit,3963.79,India,0
TX303664,CUST10644,2026-01-15,Cash Deposit,Credit,6370.8,China,0
TX303665,CUST10495,2026-08-13,Card,Debit,7553.61,China,0
TX303666,CUST10488,2026-06-20,Wire,Debit,2953.33,Mexico,0
TX303667,CUST10226,2026-09-17,Card,Credit,56676.17,United Arab Emirates,1
TX303668,CUST10061,2026-08-31,P2P,Credit,631.84,Nigeria,1
TX303669,CUST10018,2026-07-23,ACH,Credit,2666.45,United States,0
TX303670,CUST10227,2026-05-17,Cash Deposit,Credit,8399.7,Canada,0
TX303671,CUST10097,2026-06-24,Wire,Debit,2699.98,United States,0
TX303672,CUST10239,2026-07-03,ACH,Debit,4540.63,China,0
TX303673,CUST10314,2026-01-07,Wire,Credit,27164.08,Canada,0
TX303674,CUST10437,2026-03-30,ACH,Credit,7890.64,United Arab Emirates,1
TX303675,CUST10503,2026-02-28,Cash Deposit,Debit,9085.49,United Arab Emirates,1
TX303676,CUST10505,2026-01-24,ACH,Credit,1598.72,Nigeria,1
TX303677,CUST10638,2026-01-08,Wire,Debit,7804.19,United Kingdom,0
TX303678,CUST10501,2026-01-03,P2P,Debit,2978.81,China,0
TX303679,CUST10830,2026-09-13,P2P,Debit,3412.48,Russia,1
TX303680,CUST10769,2026-03-31,Wire,Debit,2323.67,Canada,0
TX303681,CUST10388,2026-06-26,Cash Deposit,Credit,8313.07,Canada,0
TX303682,CUST10114,2026-05-12,Wire,Credit,4326.22,Nigeria,1
TX303683,CUST10138,2026-09-25,Check,Credit,293.74,Turkey,1
TX303684,CUST10505,2026-06-15,ACH,Debit,3204.04,United States,0
TX303685,CUST10464,2026-01-06,Wire,Debit,6585.51,Mexico,0
TX303686,CUST10709,2026-03-31,Wire,Debit,1191.25,United States,0
TX303687,CUST10899,2026-04-22,Card,Credit,7895.73,United States,0
TX303688,CUST10732,2026-02-21,ACH,Credit,4632.69,Turkey,1
TX303689,CUST10383,2026-08-18,Card,Credit,9345.79,Canada,0
TX303690,CUST10269,2026-09-30,Check,Debit,17804.37,Nigeria,1
TX303691,CUST10283,2026-04-25,Cash Deposit,Debit,17607.41,India,0
TX303692,CUST10235,2026-01-09,ACH,Debit,4746.2,Nigeria,1
TX303693,CUST10832,2026-06-15,Card,Credit,2448.45,Mexico,0
TX303694,CUST10004,2026-01-23,Card,Credit,61813.11,Turkey,1
TX303695,CUST10296,2026-07-31,Check,Credit,10765.13,United States,0
TX303696,CUST10014,2026-01-15,P2P,Debit,2851.38,China,0
TX303697,CUST10003,2026-09-25,Cash Withdrawal,Credit,30606.13,India,0
TX303698,CUST10592,2026-09-19,Card,Debit,3465.44,Canada,0
TX303699,CUST10129,2026-01-04,Card,Credit,7927.68,United Kingdom,0
TX303700,CUST10078,2026-03-24,Wire,Credit,1805.72,Turkey,1
TX303701,CUST10745,2026-04-07,ACH,Credit,7307.01,Turkey,1
TX303702,CUST10435,2026-08-21,P2P,Debit,9861.39,United Arab Emirates,1
TX303703,CUST10543,2026-03-02,Card,Debit,8082.2,Canada,0
TX303704,CUST10125,2026-09-29,ACH,Credit,8811.76,India,0
TX303705,CUST10235,2026-05-13,Cash Withdrawal,Credit,11909.36,India,0
TX303706,CUST10863,2026-01-05,Check,Debit,7727.71,United Kingdom,0
TX303707,CUST10073,2026-08-12,Wire,Debit,4371.29,Mexico,0
TX303708,CUST10197,2026-01-02,Wire,Credit,7058.74,United Arab Emirates,1
TX303709,CUST10280,2026-03-26,Wire,Debit,1411.16,Mexico,0
TX303710,CUST10229,2026-02-20,ACH,Debit,8959.08,Canada,0
TX303711,CUST10651,2026-09-02,ACH,Credit,4521.81,Mexico,0
TX303712,CUST10165,2026-02-26,Check,Debit,9638.91,India,0
TX303713,CUST10023,2026-04-05,Check,Debit,8479.73,India,0
TX303714,CUST10282,2026-08-07,Wire,Credit,3141.44,Russia,1
TX303715,CUST10158,2026-09-13,Check,Debit,10788.01,Turkey,1
TX303716,CUST10365,2026-06-02,Card,Credit,18452.61,United States,0
TX303717,CUST10070,2026-05-30,P2P,Debit,2127.49,Mexico,0
TX303718,CUST10884,2026-03-04,Check,Debit,19634.14,China,0
TX303719,CUST10725,2026-07-17,Cash Deposit,Debit,2843.64,Mexico,0
TX303720,CUST10720,2026-08-24,Wire,Debit,1462.62,United States,0
TX303721,CUST10092,2026-03-18,P2P,Debit,7156.21,Russia,1
TX303722,CUST10868,2026-01-07,P2P,Debit,6560.44,Mexico,0
TX303723,CUST10795,2026-06-04,Wire,Credit,11360.76,Russia,1
TX303724,CUST10857,2026-06-28,Cash Deposit,Debit,4670.78,India,0
TX303725,CUST10397,2026-05-01,Card,Debit,13900.79,Nigeria,1
TX303726,CUST10739,2026-02-23,Check,Debit,2185.96,United Kingdom,0
TX303727,CUST10458,2026-08-19,Wire,Debit,3965.93,United Arab Emirates,1
TX303728,CUST10520,2026-03-30,Cash Withdrawal,Credit,6380.36,Turkey,1
TX303729,CUST10514,2026-08-22,Cash Withdrawal,Credit,1924.09,United Kingdom,0
TX303730,CUST10270,2026-07-07,Wire,Credit,2694.73,Nigeria,1
TX303731,CUST10789,2026-06-08,Check,Debit,11565.1,United Arab Emirates,1
TX303732,CUST10844,2026-03-08,ACH,Debit,826.33,Nigeria,1
TX303733,CUST10877,2026-03-31,Wire,Debit,4149.9,Mexico,0
TX303734,CUST10565,2026-04-01,Check,Debit,1320.4,United Kingdom,0
TX303735,CUST10482,2026-08-19,Wire,Credit,14585.78,Nigeria,1
TX303736,CUST10313,2026-01-30,Cash Deposit,Credit,2789.68,Nigeria,1
TX303737,CUST10768,2026-03-05,Check,Debit,7830.42,Nigeria,1
TX303738,CUST10280,2026-05-29,ACH,Debit,6635.75,United Kingdom,0
TX303739,CUST10312,2026-08-13,Card,Debit,11280.91,Nigeria,1
TX303740,CUST10441,2026-05-21,ACH,Debit,6214.62,Mexico,0
TX303741,CUST10752,2026-05-23,ACH,Credit,5805.79,China,0
TX303742,CUST10781,2026-01-11,Wire,Debit,4610.26,India,0
TX303743,CUST10787,2026-08-13,Card,Credit,4440.18,India,0
TX303744,CUST10136,2026-05-28,Check,Credit,1961.16,Russia,1
TX303745,CUST10120,2026-05-14,ACH,Debit,176384.99,China,0
TX303746,CUST10003,2026-03-03,Check,Debit,191.4,Nigeria,1
TX303747,CUST10702,2026-04-07,Cash Withdrawal,Credit,3426.4,United Kingdom,0
TX303748,CUST10398,2026-05-22,Wire,Debit,8388.38,Russia,1
TX303749,CUST10214,2026-02-09,Check,Credit,893.38,United Arab Emirates,1
TX303750,CUST10701,2026-04-25,ACH,Debit,314.05,Mexico,0
TX303751,CUST10687,2026-08-26,Wire,Debit,24997.74,United States,0
TX303752,CUST10173,2026-07-27,Cash Deposit,Debit,3209.33,Canada,0
TX303753,CUST10047,2026-04-21,Cash Withdrawal,Debit,234.06,United States,0
TX303754,CUST10328,2026-06-30,ACH,Debit,28925.72,Nigeria,1
TX303755,CUST10523,2026-06-05,ACH,Debit,5613.67,Mexico,0
TX303756,CUST10643,2026-06-03,Wire,Credit,12008.84,Canada,0
TX303757,CUST10828,2026-02-04,Wire,Credit,19699.63,India,0
TX303758,CUST10151,2026-06-01,Wire,Debit,16181.3,Russia,1
TX303759,CUST10471,2026-01-22,Card,Credit,6212.98,Russia,1
TX303760,CUST10298,2026-07-25,Cash Withdrawal,Credit,5154.15,United Arab Emirates,1
TX303761,CUST10346,2026-09-20,Cash Deposit,Debit,682.8,Canada,0
TX303762,CUST10377,2026-09-20,P2P,Debit,10911.85,Canada,0
TX303763,CUST10284,2026-03-22,Wire,Debit,11893.77,China,0
TX303764,CUST10742,2026-08-03,Wire,Credit,5500.25,India,0
TX303765,CUST10055,2026-08-14,Check,Credit,11357.87,Mexico,0
TX303766,CUST10288,2026-04-27,Cash Withdrawal,Debit,10313.28,United Arab Emirates,1
TX303767,CUST10662,2026-06-04,ACH,Debit,1793.34,United Arab Emirates,1
TX303768,CUST10378,2026-06-07,P2P,Credit,1370.44,Russia,1
TX303769,CUST10328,2026-09-27,ACH,Credit,3280.69,United Kingdom,0
TX303770,CUST10793,2026-07-07,ACH,Credit,34687.73,India,0
TX303771,CUST10543,2026-01-24,Card,Credit,7273.17,China,0
TX303772,CUST10704,2026-09-08,ACH,Debit,3213.15,Nigeria,1
TX303773,CUST10294,2026-04-17,ACH,Credit,2974.39,India,0
TX303774,CUST10178,2026-02-11,Wire,Debit,5727.78,United Arab Emirates,1
TX303775,CUST10546,2026-08-11,Cash Deposit,Credit,1355.89,India,0
TX303776,CUST10832,2026-02-14,Wire,Debit,22525.53,India,0
TX303777,CUST10840,2026-04-04,P2P,Debit,789.52,Turkey,1
TX303778,CUST10723,2026-02-15,P2P,Debit,8594.16,India,0
TX303779,CUST10342,2026-01-18,P2P,Credit,5764.65,Turkey,1
TX303780,CUST10523,2026-08-05,Cash Deposit,Credit,2713.93,Russia,1
TX303781,CUST10065,2026-05-04,Cash Deposit,Credit,3763.7,United Arab Emirates,1
TX303782,CUST10584,2026-05-11,Check,Credit,2714.81,Mexico,0
TX303783,CUST10885,2026-03-05,Card,Debit,8725.2,Nigeria,1
TX303784,CUST10592,2026-02-07,P2P,Credit,3699.31,United States,0
TX303785,CUST10844,2026-03-05,ACH,Credit,10152.48,Russia,1
TX303786,CUST10860,2026-01-25,ACH,Debit,5413.49,Mexico,0
TX303787,CUST10154,2026-02-22,Card,Debit,22370.95,India,0
TX303788,CUST10801,2026-01-17,Card,Debit,26583.2,India,0
TX303789,CUST10708,2026-02-24,Cash Withdrawal,Debit,15393.37,United States,0
TX303790,CUST10210,2026-03-11,Wire,Debit,6436.09,United Kingdom,0
TX303791,CUST10024,2026-08-03,Card,Credit,32476.25,United States,0
TX303792,CUST10418,2026-07-18,ACH,Credit,1934.51,India,0
TX303793,CUST10761,2026-01-06,ACH,Credit,2296.04,United States,0
TX303794,CUST10802,2026-06-24,Wire,Debit,2799.44,Nigeria,1
TX303795,CUST10752,2026-06-03,Check,Debit,12529.52,Canada,0
TX303796,CUST10474,2026-02-16,Card,Credit,6573.32,China,0
TX303797,CUST10655,2026-04-17,Wire,Debit,8975.58,China,0
TX303798,CUST10792,2026-09-24,ACH,Credit,6109.86,India,0
TX303799,CUST10097,2026-01-03,Wire,Credit,7661.85,Turkey,1
TX303800,CUST10592,2026-03-29,ACH,Debit,83521.67,Nigeria,1
TX303801,CUST10107,2026-04-29,Cash Withdrawal,Debit,6715.19,Mexico,0
TX303802,CUST10731,2026-08-31,Cash Deposit,Debit,13489.73,Russia,1
TX303803,CUST10609,2026-08-31,Wire,Debit,3997.48,China,0
TX303804,CUST10071,2026-01-15,Cash Deposit,Debit,5992.14,India,0
TX303805,CUST10819,2026-08-11,Cash Deposit,Debit,153889.22,Nigeria,1
TX303806,CUST10428,2026-05-26,P2P,Credit,517.53,United Kingdom,0
TX303807,CUST10037,2026-08-21,Card,Credit,2351.58,Canada,0
TX303808,CUST10173,2026-09-29,Check,Credit,14494.71,China,0
TX303809,CUST10639,2026-03-27,P2P,Debit,1166.26,China,0
TX303810,CUST10615,2026-09-09,Wire,Credit,4254.85,Mexico,0
TX303811,CUST10510,2026-01-25,Wire,Debit,3528.87,Canada,0
TX303812,CUST10256,2026-09-07,ACH,Debit,12958.01,United Kingdom,0
TX303813,CUST10794,2026-02-27,ACH,Debit,1810.6,Turkey,1
TX303814,CUST10302,2026-08-03,Check,Credit,1183.85,Nigeria,1
TX303815,CUST10466,2026-09-02,Check,Debit,4657.69,China,0
TX303816,CUST10214,2026-04-07,Card,Debit,5385.67,Russia,1
TX303817,CUST10307,2026-01-17,Check,Debit,542.7,Turkey,1
TX303818,CUST10185,2026-02-16,ACH,Debit,3941.15,China,0
TX303819,CUST10313,2026-05-19,Wire,Credit,14236.29,United Kingdom,0
TX303820,CUST10357,2026-08-05,Wire,Debit,2615.03,Mexico,0
TX303821,CUST10468,2026-09-23,Card,Credit,766.32,United Kingdom,0
TX303822,CUST10569,2026-01-23,ACH,Debit,10665.03,United Kingdom,0
TX303823,CUST10782,2026-06-13,Card,Credit,2337.3,United States,0
TX303824,CUST10310,2026-04-08,Cash Deposit,Credit,16234.34,United Arab Emirates,1
TX303825,CUST10238,2026-02-05,Check,Credit,7279.11,United States,0
TX303826,CUST10502,2026-02-17,Wire,Credit,21954.4,China,0
TX303827,CUST10552,2026-06-13,ACH,Credit,13227.39,Canada,0
TX303828,CUST10834,2026-02-26,ACH,Credit,24113.94,United Kingdom,0
TX303829,CUST10626,2026-06-24,Cash Withdrawal,Credit,5826.42,Russia,1
TX303830,CUST10063,2026-04-14,Card,Credit,6967.07,United States,0
TX303831,CUST10354,2026-04-02,Cash Withdrawal,Debit,10653.38,United States,0
TX303832,CUST10851,2026-09-08,Cash Deposit,Credit,3734.24,Nigeria,1
TX303833,CUST10678,2026-04-19,Check,Credit,10525.4,India,0
TX303834,CUST10169,2026-03-27,Card,Debit,4962.14,Nigeria,1
TX303835,CUST10460,2026-09-30,Card,Debit,453.84,United Arab Emirates,1
TX303836,CUST10028,2026-03-03,P2P,Debit,1254.14,Russia,1
TX303837,CUST10663,2026-05-11,Wire,Debit,1001.65,Nigeria,1
TX303838,CUST10623,2026-02-14,Cash Deposit,Credit,17280.01,China,0
TX303839,CUST10154,2026-08-06,Cash Deposit,Debit,6082.33,China,0
TX303840,CUST10489,2026-06-22,Cash Withdrawal,Credit,11799.3,United States,0
TX303841,CUST10535,2026-05-26,Cash Deposit,Debit,7014.75,Russia,1
TX303842,CUST10281,2026-09-13,P2P,Debit,5550.22,China,0
TX303843,CUST10690,2026-02-07,Wire,Credit,15814.92,Turkey,1
TX303844,CUST10684,2026-07-24,Wire,Credit,541.59,United Arab Emirates,1
TX303845,CUST10516,2026-07-31,Cash Deposit,Debit,1682.2,United Kingdom,0
TX303846,CUST10319,2026-06-08,Card,Credit,1550.63,India,0
TX303847,CUST10411,2026-04-02,ACH,Credit,42385.45,Mexico,0
TX303848,CUST10423,2026-06-11,Card,Debit,3017.0,United States,0
TX303849,CUST10534,2026-01-10,Wire,Credit,6527.77,Russia,1
TX303850,CUST10627,2026-07-16,Cash Deposit,Credit,5992.77,Turkey,1
TX303851,CUST10383,2026-02-06,P2P,Debit,9350.35,Turkey,1
TX303852,CUST10450,2026-09-19,Check,Credit,15528.29,China,0
TX303853,CUST10041,2026-02-08,Cash Deposit,Credit,9217.76,Russia,1
TX303854,CUST10377,2026-09-30,Card,Credit,4380.18,China,0
TX303855,CUST10406,2026-07-06,Cash Withdrawal,Credit,26317.21,Canada,0
TX303856,CUST10736,2026-09-10,Cash Withdrawal,Credit,4183.87,United Kingdom,0
TX303857,CUST10348,2026-08-14,Wire,Debit,7847.91,United States,0
TX303858,CUST10682,2026-09-05,Card,Credit,15584.42,Nigeria,1
TX303859,CUST10182,2026-01-24,ACH,Credit,4486.02,China,0
TX303860,CUST10743,2026-05-16,Cash Withdrawal,Debit,2335.25,China,0
TX303861,CUST10128,2026-04-15,Card,Credit,6148.49,China,0
TX303862,CUST10199,2026-08-29,Card,Debit,4020.28,United States,0
TX303863,CUST10410,2026-07-27,Cash Withdrawal,Debit,17378.53,United Kingdom,0
TX303864,CUST10063,2026-02-02,Cash Deposit,Debit,2086.03,Turkey,1
TX303865,CUST10033,2026-09-06,P2P,Debit,15647.88,Nigeria,1
TX303866,CUST10661,2026-07-10,Cash Withdrawal,Debit,3003.05,Russia,1
TX303867,CUST10593,2026-01-03,P2P,Debit,16354.81,United States,0
TX303868,CUST10177,2026-09-01,ACH,Credit,13971.7,Nigeria,1
TX303869,CUST10326,2026-09-01,ACH,Debit,9691.0,Turkey,1
TX303870,CUST10719,2026-06-19,Card,Credit,7739.58,United Kingdom,0
TX303871,CUST10623,2026-05-21,Check,Debit,30466.04,India,0
TX303872,CUST10241,2026-03-24,Wire,Credit,765.09,United States,0
TX303873,CUST10437,2026-05-07,Check,Credit,5589.84,Nigeria,1
TX303874,CUST10702,2026-03-18,Wire,Debit,24347.74,Mexico,0
TX303875,CUST10503,2026-01-17,Cash Deposit,Credit,26932.95,Nigeria,1
TX303876,CUST10055,2026-07-22,Wire,Debit,2158.93,China,0
TX303877,CUST10608,2026-07-22,P2P,Debit,5868.66,India,0
TX303878,CUST10742,2026-08-11,Wire,Debit,5218.06,Russia,1
TX303879,CUST10135,2026-08-08,Wire,Credit,3828.83,Mexico,0
TX303880,CUST10784,2026-01-05,Wire,Debit,11034.25,India,0
TX303881,CUST10032,2026-07-19,P2P,Credit,30371.93,Nigeria,1
TX303882,CUST10845,2026-05-30,Wire,Debit,11762.19,Mexico,0
TX303883,CUST10811,2026-02-23,Cash Deposit,Credit,5189.27,India,0
TX303884,CUST10618,2026-05-12,Card,Debit,9172.93,China,0
TX303885,CUST10829,2026-09-27,ACH,Credit,32980.4,United States,0
TX303886,CUST10637,2026-06-09,Check,Credit,4931.64,India,0
TX303887,CUST10442,2026-01-18,Card,Debit,3711.56,Russia,1
TX303888,CUST10375,2026-01-01,P2P,Credit,4431.66,United Arab Emirates,1
TX303889,CUST10320,2026-09-05,Cash Deposit,Debit,9142.32,Russia,1
TX303890,CUST10602,2026-06-05,Wire,Credit,19683.12,Mexico,0
TX303891,CUST10723,2026-01-10,Cash Deposit,Debit,3942.05,United States,0
TX303892,CUST10221,2026-05-02,Card,Credit,4565.81,Canada,0
TX303893,CUST10889,2026-07-16,Wire,Credit,32167.05,China,0
TX303894,CUST10320,2026-03-08,Wire,Debit,549.47,China,0
TX303895,CUST10102,2026-07-07,Wire,Debit,11822.53,India,0
TX303896,CUST10183,2026-07-02,Wire,Credit,5915.95,Mexico,0
TX303897,CUST10245,2026-02-15,ACH,Debit,4239.84,India,0
TX303898,CUST10166,2026-08-31,Card,Credit,13381.95,United States,0
TX303899,CUST10453,2026-05-31,Wire,Credit,8785.9,Nigeria,1
TX303900,CUST10635,2026-07-17,ACH,Debit,9769.69,United States,0
TX303901,CUST10885,2026-03-02,Wire,Credit,7988.15,United Kingdom,0
TX303902,CUST10013,2026-09-12,P2P,Debit,2884.26,China,0
TX303903,CUST10519,2026-07-06,Card,Debit,1729.4,Russia,1
TX303904,CUST10666,2026-07-01,Card,Debit,1054.75,United Arab Emirates,1
TX303905,CUST10552,2026-03-13,Cash Deposit,Credit,33222.01,Nigeria,1
TX303906,CUST10526,2026-09-19,Wire,Debit,8314.49,Russia,1
TX303907,CUST10221,2026-05-25,Cash Deposit,Debit,4590.37,United Kingdom,0
TX303908,CUST10072,2026-04-27,Cash Deposit,Debit,6267.98,Canada,0
TX303909,CUST10481,2026-04-15,ACH,Debit,1905.12,China,0
TX303910,CUST10795,2026-07-28,Check,Debit,3044.71,Turkey,1
TX303911,CUST10628,2026-04-27,Card,Credit,916.89,Canada,0
TX303912,CUST10334,2026-07-21,Card,Credit,9122.5,China,0
TX303913,CUST10625,2026-03-19,Cash Deposit,Debit,8879.65,United Kingdom,0
